"land","pm_name","pm_party","cabinet_name","year_start","year_end","party","year_next_election","cabinet_party","is_pm_party"
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"bsw",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"cdu",1962,1,1
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"cvp",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"dp",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"dps",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"fdp",1962,1,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"fw",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"gb/bhe",1962,1,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"gru",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"kpd",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"lin",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"lpd",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"nlp",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"pro",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"spd",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"sps",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"ssw",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"statt",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"wav",1962,0,0
"sh","Kai-Uwe von Hassel ","cdu","Kabinett von Hassel II",1958,1963,"zentrum",1962,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"bdv",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"bhe",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"bp",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"bsw",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"cdu",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"cvp",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"dp",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"dps",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"fdp",1963,1,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"fw",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"gb/bhe",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"gru",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"kpd",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"lin",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"lpd",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"nlp",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"pro",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"spd",1963,1,1
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"sps",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"ssw",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"statt",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"wav",1963,0,0
"hb","Wilhelm Kaisen","spd","Kaisen VI",1959,1963,"zentrum",1963,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"bdv",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"bhe",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"bp",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"bsw",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"cdu",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"cvp",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"dp",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"dps",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"fdp",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"fw",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"gb/bhe",1962,1,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"gru",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"kpd",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"lin",1962,0,0
"he","Georg-August Zinn","spd","Kabinett Zinn III",1959,1963,"lpd",1962,0,0
